Number,Start date,Start station number,Start station,End date,End station number,End station,Bike number,Bike model,Total duration,Total duration (ms),Start datetime,End datetime
138301508,2024-04-03,1011,"Argyle Street, Kings Cross",2024-04-03,982,"Holborn Circus, Holborn",56145,CLASSIC,10m 54s,654116,2024-04-03 08:53:00,2024-04-03 09:04:00
138301473,2024-04-03,966,"New Kent Road, The Borough",2024-04-03,994,"Tanner Street, Bermondsey",21835,CLASSIC,5m 41s,341773,2024-04-03 08:52:00,2024-04-03 08:57:00
138301356,2024-04-03,964,"Bath Street, St. Luke's",2024-04-03,1011,"Argyle Street, Kings Cross",22307,CLASSIC,12m 23s,743255,2024-04-03 08:49:00,2024-04-03 09:02:00
138301363,2024-04-03,964,"Bath Street, St. Luke's",2024-04-03,1011,"Argyle Street, Kings Cross",56808,CLASSIC,12m 9s,729734,2024-04-03 08:49:00,2024-04-03 09:02:00
138301345,2024-04-03,979,"Wenlock Road , Hoxton",2024-04-03,989,"Murray Grove , Hoxton",22351,CLASSIC,2m 7s,127583,2024-04-03 08:49:00,2024-04-03 08:51:00
138301228,2024-04-03,970,"Scala Street, Fitzrovia",2024-04-03,1008,"Hatton Wall, Holborn",57594,CLASSIC,11m 27s,687967,2024-04-03 08:47:00,2024-04-03 08:58:00
138301224,2024-04-03,1011,"Argyle Street, Kings Cross",2024-04-03,981,"British Museum, Bloomsbury",50374,CLASSIC,6m 33s,393064,2024-04-03 08:47:00,2024-04-03 08:53:00
138301094,2024-04-03,986,"Finsbury Library , Finsbury",2024-04-03,980,"Malet Street, Bloomsbury",51705,CLASSIC,15m 50s,950089,2024-04-03 08:44:00,2024-04-03 09:00:00
138301061,2024-04-03,962,"Stamford Street, South Bank",2024-04-03,976,"Longford Street, The Regent's Park",53019,CLASSIC,19m 47s,1187290,2024-04-03 08:43:00,2024-04-03 09:03:00
138300959,2024-04-03,1011,"Argyle Street, Kings Cross",2024-04-03,1007,"Drury Lane, Covent Garden",55352,CLASSIC,11m 16s,676580,2024-04-03 08:41:00,2024-04-03 08:52:00
138300773,2024-04-03,1011,"Argyle Street, Kings Cross",2024-04-03,1003,"Chapel Place, Marylebone",21753,CLASSIC,16m 14s,974381,2024-04-03 08:37:00,2024-04-03 08:53:00
138300715,2024-04-03,984,"Finsbury Circus, Liverpool Street",2024-04-03,999,"Queen Street 1, Bank",17392,CLASSIC,4m 59s,299372,2024-04-03 08:36:00,2024-04-03 08:41:00
138300700,2024-04-03,978,"Russell Square Station, Bloomsbury",2024-04-03,984,"Finsbury Circus, Liverpool Street",55176,CLASSIC,12m 4s,724660,2024-04-03 08:35:00,2024-04-03 08:47:00
138300599,2024-04-03,989,"Murray Grove , Hoxton",2024-04-03,964,"Bath Street, St. Luke's",55248,CLASSIC,9m 3s,543958,2024-04-03 08:33:00,2024-04-03 08:42:00
138300559,2024-04-03,972,"Hampstead Road, Euston",2024-04-03,996,"Borough High Street, The Borough",58322,CLASSIC,22m 5s,1325389,2024-04-03 08:32:00,2024-04-03 08:54:00
138300572,2024-04-03,996,"Borough High Street, The Borough",2024-04-03,960,"Hop Exchange, The Borough",56071,CLASSIC,2m 12s,132391,2024-04-03 08:33:00,2024-04-03 08:35:00
138300449,2024-04-03,976,"Longford Street, The Regent's Park",2024-04-03,982,"Holborn Circus, Holborn",50547,CLASSIC,12m 16s,736952,2024-04-03 08:30:00,2024-04-03 08:42:00
138300438,2024-04-03,999,"Queen Street 1, Bank",2024-04-03,1008,"Hatton Wall, Holborn",57236,CLASSIC,7m 26s,446786,2024-04-03 08:30:00,2024-04-03 08:37:00
138300373,2024-04-03,999,"Queen Street 1, Bank",2024-04-03,986,"Finsbury Library , Finsbury",20421,CLASSIC,12m 11s,731427,2024-04-03 08:28:00,2024-04-03 08:40:00
138300400,2024-04-03,973,"Bethnal Green Road, Shoreditch",2024-04-03,982,"Holborn Circus, Holborn",50213,CLASSIC,15m 18s,918858,2024-04-03 08:29:00,2024-04-03 08:44:00
138300188,2024-04-03,998,"Lollard Street, Vauxhall",2024-04-03,998,"Lollard Street, Vauxhall",50165,CLASSIC,1m 0s,60711,2024-04-03 08:24:00,2024-04-03 08:25:00
138300065,2024-04-03,966,"New Kent Road, The Borough",2024-04-03,991,"Crosswall, Tower",52996,CLASSIC,13m 25s,805215,2024-04-03 08:21:00,2024-04-03 08:35:00
138300020,2024-04-03,966,"New Kent Road, The Borough",2024-04-03,960,"Hop Exchange, The Borough",57836,CLASSIC,5m 44s,344289,2024-04-03 08:20:00,2024-04-03 08:26:00
138299815,2024-04-03,994,"Tanner Street, Bermondsey",2024-04-03,982,"Holborn Circus, Holborn",59573,CLASSIC,15m 17s,917137,2024-04-03 08:16:00,2024-04-03 08:31:00
138299824,2024-04-03,989,"Murray Grove , Hoxton",2024-04-03,962,"Stamford Street, South Bank",52881,CLASSIC,16m 14s,974301,2024-04-03 08:16:00,2024-04-03 08:32:00
138299827,2024-04-03,961,"Union Street, The Borough",2024-04-03,999,"Queen Street 1, Bank",20421,CLASSIC,5m 14s,314659,2024-04-03 08:16:00,2024-04-03 08:21:00
138299785,2024-04-03,968,"Warwick Row, Westminster",2024-04-03,1003,"Chapel Place, Marylebone",56751,CLASSIC,9m 36s,576462,2024-04-03 08:15:00,2024-04-03 08:24:00
138299403,2024-04-03,982,"Holborn Circus, Holborn",2024-04-03,964,"Bath Street, St. Luke's",51693,CLASSIC,6m 35s,395474,2024-04-03 08:05:00,2024-04-03 08:12:00
138299379,2024-04-03,1011,"Argyle Street, Kings Cross",2024-04-03,974,"Guilford Street , Bloomsbury",30448,CLASSIC,5m 9s,309835,2024-04-03 08:05:00,2024-04-03 08:10:00
138299293,2024-04-03,998,"Lollard Street, Vauxhall",2024-04-03,996,"Borough High Street, The Borough",56071,CLASSIC,10m 24s,624404,2024-04-03 08:02:00,2024-04-03 08:13:00
138299243,2024-04-03,978,"Russell Square Station, Bloomsbury",2024-04-03,1004,"Doric Way , Somers Town",13065,CLASSIC,4m 55s,295887,2024-04-03 08:01:00,2024-04-03 08:06:00
138299179,2024-04-03,982,"Holborn Circus, Holborn",2024-04-03,999,"Queen Street 1, Bank",57236,CLASSIC,6m 46s,406732,2024-04-03 07:59:00,2024-04-03 08:05:00
138299132,2024-04-03,991,"Crosswall, Tower",2024-04-03,985,"Hatton Garden, Holborn",52259,CLASSIC,8m 25s,505452,2024-04-03 07:57:00,2024-04-03 08:05:00
138298981,2024-04-03,1004,"Doric Way , Somers Town",2024-04-03,982,"Holborn Circus, Holborn",57404,CLASSIC,8m 20s,500454,2024-04-03 07:52:00,2024-04-03 08:01:00
138298945,2024-04-03,993,"Drummond Street , Euston",2024-04-03,968,"Warwick Row, Westminster",55664,CLASSIC,16m 6s,966003,2024-04-03 07:51:00,2024-04-03 08:07:00
138298835,2024-04-03,962,"Stamford Street, South Bank",2024-04-03,963,"Bankside Mix, Bankside",51467,CLASSIC,3m 29s,209109,2024-04-03 07:48:00,2024-04-03 07:51:00
138298782,2024-04-03,990,"Cotton Garden Estate, Kennington",2024-04-03,975,"Theobald's Road , Holborn",52658,CLASSIC,15m 27s,927737,2024-04-03 07:46:00,2024-04-03 08:01:00
138298774,2024-04-03,976,"Longford Street, The Regent's Park",2024-04-03,978,"Russell Square Station, Bloomsbury",13065,CLASSIC,8m 38s,518154,2024-04-03 07:46:00,2024-04-03 07:54:00
138298727,2024-04-03,1004,"Doric Way , Somers Town",2024-04-03,980,"Malet Street, Bloomsbury",52493,CLASSIC,5m 49s,349406,2024-04-03 07:44:00,2024-04-03 07:49:00
138298442,2024-04-03,968,"Warwick Row, Westminster",2024-04-03,995,"Little Argyll Street, West End",58376,CLASSIC,11m 56s,716844,2024-04-03 07:32:00,2024-04-03 07:44:00
138298398,2024-04-03,1008,"Hatton Wall, Holborn",2024-04-03,963,"Bankside Mix, Bankside",55853,CLASSIC,11m 31s,691812,2024-04-03 07:31:00,2024-04-03 07:42:00
138298099,2024-04-03,961,"Union Street, The Borough",2024-04-03,961,"Union Street, The Borough",41734,CLASSIC,14m 43s,883023,2024-04-03 07:18:00,2024-04-03 07:33:00
138297969,2024-04-03,991,"Crosswall, Tower",2024-04-03,984,"Finsbury Circus, Liverpool Street",55203,CLASSIC,4m 42s,282544,2024-04-03 07:11:00,2024-04-03 07:16:00
138297688,2024-04-03,1005,"Eversholt Street , Camden Town",2024-04-03,976,"Longford Street, The Regent's Park",51889,CLASSIC,5m 5s,305177,2024-04-03 06:53:00,2024-04-03 06:58:00
138297679,2024-04-03,1004,"Doric Way , Somers Town",2024-04-03,975,"Theobald's Road , Holborn",21260,CLASSIC,6m 27s,387884,2024-04-03 06:52:00,2024-04-03 06:59:00
138297624,2024-04-03,1004,"Doric Way , Somers Town",2024-04-03,971,"Godliman Street, St. Paul's",57820,CLASSIC,12m 32s,752746,2024-04-03 06:48:00,2024-04-03 07:00:00
138297474,2024-04-03,996,"Borough High Street, The Borough",2024-04-03,982,"Holborn Circus, Holborn",59918,CLASSIC,19m 27s,1167302,2024-04-03 06:34:00,2024-04-03 06:53:00
138297459,2024-04-03,966,"New Kent Road, The Borough",2024-04-03,960,"Hop Exchange, The Borough",57974,CLASSIC,4m 9s,249124,2024-04-03 06:32:00,2024-04-03 06:36:00
138297415,2024-04-03,991,"Crosswall, Tower",2024-04-03,1003,"Chapel Place, Marylebone",55852,CLASSIC,20m 39s,1239204,2024-04-03 06:26:00,2024-04-03 06:47:00
138297314,2024-04-03,990,"Cotton Garden Estate, Kennington",2024-04-03,995,"Little Argyll Street, West End",57781,CLASSIC,19m 55s,1195290,2024-04-03 06:11:00,2024-04-03 06:31:00
138297175,2024-04-03,1005,"Eversholt Street , Camden Town",2024-04-03,1005,"Eversholt Street , Camden Town",41066,CLASSIC,45m 22s,2722644,2024-04-03 05:39:00,2024-04-03 06:25:00
138296853,2024-04-03,984,"Finsbury Circus, Liverpool Street",2024-04-03,979,"Wenlock Road , Hoxton",30262,CLASSIC,6m 39s,399256,2024-04-03 00:02:00,2024-04-03 00:08:00
138296810,2024-04-02,1004,"Doric Way , Somers Town",2024-04-02,1005,"Eversholt Street , Camden Town",59831,CLASSIC,2m 27s,147890,2024-04-02 23:48:00,2024-04-02 23:50:00
138296739,2024-04-02,962,"Stamford Street, South Bank",2024-04-02,990,"Cotton Garden Estate, Kennington",57781,CLASSIC,8m 11s,491733,2024-04-02 23:23:00,2024-04-02 23:32:00
138296598,2024-04-02,1000,"Vauxhall Cross, Vauxhall",2024-04-02,1000,"Vauxhall Cross, Vauxhall",51371,CLASSIC,10m 35s,635010,2024-04-02 22:47:00,2024-04-02 22:58:00
138296563,2024-04-02,973,"Bethnal Green Road, Shoreditch",2024-04-02,1008,"Hatton Wall, Holborn",52843,CLASSIC,10m 21s,621576,2024-04-02 22:38:00,2024-04-02 22:48:00
138296477,2024-04-02,964,"Bath Street, St. Luke's",2024-04-02,964,"Bath Street, St. Luke's",56538,CLASSIC,40m 39s,2439620,2024-04-02 22:18:00,2024-04-02 22:59:00
138296480,2024-04-02,964,"Bath Street, St. Luke's",2024-04-02,973,"Bethnal Green Road, Shoreditch",53940,CLASSIC,5m 21s,321566,2024-04-02 22:18:00,2024-04-02 22:24:00
138296397,2024-04-02,972,"Hampstead Road, Euston",2024-04-02,1011,"Argyle Street, Kings Cross",56679,CLASSIC,7m 32s,452374,2024-04-02 22:08:00,2024-04-02 22:15:00
138296382,2024-04-02,1003,"Chapel Place, Marylebone",2024-04-02,980,"Malet Street, Bloomsbury",57902,CLASSIC,11m 54s,714060,2024-04-02 22:07:00,2024-04-02 22:18:00
138296354,2024-04-02,1010,"Cartwright Gardens , Bloomsbury",2024-04-02,980,"Malet Street, Bloomsbury",41033,CLASSIC,5m 53s,353020,2024-04-02 22:02:00,2024-04-02 22:08:00
138296341,2024-04-02,967,"Golden Lane, Barbican",2024-04-02,980,"Malet Street, Bloomsbury",52865,CLASSIC,14m 9s,849888,2024-04-02 21:59:00,2024-04-02 22:13:00
138296337,2024-04-02,967,"Golden Lane, Barbican",2024-04-02,980,"Malet Street, Bloomsbury",50429,CLASSIC,14m 17s,857689,2024-04-02 21:59:00,2024-04-02 22:13:00
138296240,2024-04-02,991,"Crosswall, Tower",2024-04-02,973,"Bethnal Green Road, Shoreditch",21121,CLASSIC,7m 6s,426832,2024-04-02 21:42:00,2024-04-02 21:49:00
138296055,2024-04-02,974,"Guilford Street , Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",40956,CLASSIC,4m 28s,268394,2024-04-02 21:15:00,2024-04-02 21:20:00
138295926,2024-04-02,991,"Crosswall, Tower",2024-04-02,981,"British Museum, Bloomsbury",57327,CLASSIC,25m 45s,1545463,2024-04-02 20:58:00,2024-04-02 21:24:00
138295894,2024-04-02,1010,"Cartwright Gardens , Bloomsbury",2024-04-02,1005,"Eversholt Street , Camden Town",41066,CLASSIC,7m 11s,431718,2024-04-02 20:51:00,2024-04-02 20:58:00
138295717,2024-04-02,967,"Golden Lane, Barbican",2024-04-02,1004,"Doric Way , Somers Town",56427,CLASSIC,18m 19s,1099592,2024-04-02 20:24:00,2024-04-02 20:42:00
138295685,2024-04-02,970,"Scala Street, Fitzrovia",2024-04-02,1000,"Vauxhall Cross, Vauxhall",57686,CLASSIC,14m 42s,882317,2024-04-02 20:20:00,2024-04-02 20:35:00
138295682,2024-04-02,999,"Queen Street 1, Bank",2024-04-02,960,"Hop Exchange, The Borough",50058,CLASSIC,4m 53s,293081,2024-04-02 20:19:00,2024-04-02 20:24:00
138295510,2024-04-02,964,"Bath Street, St. Luke's",2024-04-02,989,"Murray Grove , Hoxton",35720,CLASSIC,4m 2s,242018,2024-04-02 19:58:00,2024-04-02 20:02:00
138295489,2024-04-02,964,"Bath Street, St. Luke's",2024-04-02,979,"Wenlock Road , Hoxton",56648,CLASSIC,2m 57s,177325,2024-04-02 19:56:00,2024-04-02 19:59:00
138295467,2024-04-02,1011,"Argyle Street, Kings Cross",2024-04-02,982,"Holborn Circus, Holborn",57135,CLASSIC,9m 14s,554260,2024-04-02 19:53:00,2024-04-02 20:02:00
138295431,2024-04-02,1011,"Argyle Street, Kings Cross",2024-04-02,974,"Guilford Street , Bloomsbury",52491,CLASSIC,4m 21s,261541,2024-04-02 19:49:00,2024-04-02 19:53:00
138295336,2024-04-02,989,"Murray Grove , Hoxton",2024-04-02,964,"Bath Street, St. Luke's",35720,CLASSIC,4m 33s,273731,2024-04-02 19:39:00,2024-04-02 19:43:00
138295232,2024-04-02,1004,"Doric Way , Somers Town",2024-04-02,971,"Godliman Street, St. Paul's",50246,CLASSIC,14m 34s,874265,2024-04-02 19:29:00,2024-04-02 19:44:00
138295211,2024-04-02,1009,"Taviton Street, Bloomsbury",2024-04-02,978,"Russell Square Station, Bloomsbury",54837,CLASSIC,4m 13s,253215,2024-04-02 19:27:00,2024-04-02 19:31:00
138295004,2024-04-02,962,"Stamford Street, South Bank",2024-04-02,960,"Hop Exchange, The Borough",20851,CLASSIC,6m 3s,363018,2024-04-02 19:12:00,2024-04-02 19:18:00
138294830,2024-04-02,980,"Malet Street, Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",53509,CLASSIC,5m 24s,324684,2024-04-02 19:02:00,2024-04-02 19:07:00
138294841,2024-04-02,1010,"Cartwright Gardens , Bloomsbury",2024-04-02,980,"Malet Street, Bloomsbury",58712,CLASSIC,4m 9s,249624,2024-04-02 19:02:00,2024-04-02 19:07:00
138294809,2024-04-02,994,"Tanner Street, Bermondsey",2024-04-02,999,"Queen Street 1, Bank",56461,CLASSIC,9m 26s,566410,2024-04-02 19:00:00,2024-04-02 19:10:00
138294748,2024-04-02,1007,"Drury Lane, Covent Garden",2024-04-02,1007,"Drury Lane, Covent Garden",16515,CLASSIC,26s,26763,2024-04-02 18:57:00,2024-04-02 18:57:00
138294698,2024-04-02,965,"Tachbrook Street, Victoria",2024-04-02,990,"Cotton Garden Estate, Kennington",52658,CLASSIC,11m 25s,685344,2024-04-02 18:53:00,2024-04-02 19:05:00
138294638,2024-04-02,988,"Great Russell Street, Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",55583,CLASSIC,5m 36s,336203,2024-04-02 18:50:00,2024-04-02 18:55:00
138294577,2024-04-02,964,"Bath Street, St. Luke's",2024-04-02,989,"Murray Grove , Hoxton",52585,CLASSIC,3m 59s,239985,2024-04-02 18:45:00,2024-04-02 18:49:00
138294533,2024-04-02,980,"Malet Street, Bloomsbury",2024-04-02,978,"Russell Square Station, Bloomsbury",41738,CLASSIC,4m 8s,248254,2024-04-02 18:43:00,2024-04-02 18:47:00
138294502,2024-04-02,970,"Scala Street, Fitzrovia",2024-04-02,1011,"Argyle Street, Kings Cross",22110,CLASSIC,6m 37s,397930,2024-04-02 18:41:00,2024-04-02 18:48:00
138294469,2024-04-02,999,"Queen Street 1, Bank",2024-04-02,992,"St. John Street, Finsbury",59362,CLASSIC,11m 31s,691033,2024-04-02 18:39:00,2024-04-02 18:51:00
138294304,2024-04-02,1007,"Drury Lane, Covent Garden",2024-04-02,973,"Bethnal Green Road, Shoreditch",54116,CLASSIC,17m 2s,1022842,2024-04-02 18:31:00,2024-04-02 18:48:00
138294306,2024-04-02,975,"Theobald's Road , Holborn",2024-04-02,982,"Holborn Circus, Holborn",12923,CLASSIC,4m 21s,261349,2024-04-02 18:31:00,2024-04-02 18:36:00
138294269,2024-04-02,988,"Great Russell Street, Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",52754,CLASSIC,6m 59s,419254,2024-04-02 18:29:00,2024-04-02 18:36:00
138293962,2024-04-02,999,"Queen Street 1, Bank",2024-04-02,999,"Queen Street 1, Bank",23473,CLASSIC,31s,31134,2024-04-02 18:15:00,2024-04-02 18:15:00
138293865,2024-04-02,995,"Little Argyll Street, West End",2024-04-02,1011,"Argyle Street, Kings Cross",13611,CLASSIC,10m 25s,625743,2024-04-02 18:11:00,2024-04-02 18:21:00
138293599,2024-04-02,970,"Scala Street, Fitzrovia",2024-04-02,998,"Lollard Street, Vauxhall",56239,CLASSIC,17m 29s,1049127,2024-04-02 18:01:00,2024-04-02 18:18:00
138293583,2024-04-02,981,"British Museum, Bloomsbury",2024-04-02,991,"Crosswall, Tower",53796,CLASSIC,19m 9s,1149610,2024-04-02 18:00:00,2024-04-02 18:19:00
138293311,2024-04-02,1003,"Chapel Place, Marylebone",2024-04-02,999,"Queen Street 1, Bank",50835,CLASSIC,21m 15s,1275797,2024-04-02 17:50:00,2024-04-02 18:12:00
138293118,2024-04-02,964,"Bath Street, St. Luke's",2024-04-02,985,"Hatton Garden, Holborn",23727,CLASSIC,7m 56s,476430,2024-04-02 17:44:00,2024-04-02 17:52:00
138292866,2024-04-02,988,"Great Russell Street, Bloomsbury",2024-04-02,973,"Bethnal Green Road, Shoreditch",53865,CLASSIC,19m 52s,1192020,2024-04-02 17:36:00,2024-04-02 17:56:00
138292872,2024-04-02,980,"Malet Street, Bloomsbury",2024-04-02,1005,"Eversholt Street , Camden Town",23921,CLASSIC,6m 21s,381574,2024-04-02 17:36:00,2024-04-02 17:43:00
138292763,2024-04-02,982,"Holborn Circus, Holborn",2024-04-02,973,"Bethnal Green Road, Shoreditch",52843,CLASSIC,12m 44s,764774,2024-04-02 17:33:00,2024-04-02 17:46:00
138292768,2024-04-02,982,"Holborn Circus, Holborn",2024-04-02,984,"Finsbury Circus, Liverpool Street",57224,CLASSIC,6m 40s,400501,2024-04-02 17:33:00,2024-04-02 17:40:00
138292685,2024-04-02,980,"Malet Street, Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",57521,CLASSIC,7m 9s,429629,2024-04-02 17:32:00,2024-04-02 17:39:00
138292627,2024-04-02,974,"Guilford Street , Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",51550,CLASSIC,5m 2s,302758,2024-04-02 17:30:00,2024-04-02 17:35:00
138292575,2024-04-02,962,"Stamford Street, South Bank",2024-04-02,960,"Hop Exchange, The Borough",22747,CLASSIC,7m 25s,445043,2024-04-02 17:29:00,2024-04-02 17:36:00
138292533,2024-04-02,974,"Guilford Street , Bloomsbury",2024-04-02,991,"Crosswall, Tower",55754,CLASSIC,19m 28s,1168283,2024-04-02 17:28:00,2024-04-02 17:47:00
138292482,2024-04-02,988,"Great Russell Street, Bloomsbury",2024-04-02,981,"British Museum, Bloomsbury",53082,CLASSIC,1m 35s,95182,2024-04-02 17:26:00,2024-04-02 17:28:00
138292453,2024-04-02,973,"Bethnal Green Road, Shoreditch",2024-04-02,960,"Hop Exchange, The Borough",41413,CLASSIC,18m 33s,1113546,2024-04-02 17:25:00,2024-04-02 17:44:00
138292302,2024-04-02,981,"British Museum, Bloomsbury",2024-04-02,1011,"Argyle Street, Kings Cross",20755,CLASSIC,5m 43s,343727,2024-04-02 17:22:00,2024-04-02 17:28:00
138292254,2024-04-02,972,"Hampstead Road, Euston",2024-04-02,1004,"Doric Way , Somers Town",52086,CLASSIC,34m 34s,2074345,2024-04-02 17:21:00,2024-04-02 17:55:00
138292217,2024-04-02,972,"Hampstead Road, Euston",2024-04-02,1011,"Argyle Street, Kings Cross",57857,CLASSIC,4m 2s,242048,2024-04-02 17:20:00,2024-04-02 17:24:00
138292017,2024-04-02,985,"Hatton Garden, Holborn",2024-04-02,962,"Stamford Street, South Bank",23821,CLASSIC,13m 1s,781571,2024-04-02 17:15:00,2024-04-02 17:28:00
138291987,2024-04-02,1009,"Taviton Street, Bloomsbury",2024-04-02,981,"British Museum, Bloomsbury",40144,CLASSIC,4m 9s,249824,2024-04-02 17:14:00,2024-04-02 17:19:00
138291921,2024-04-02,971,"Godliman Street, St. Paul's",2024-04-02,971,"Godliman Street, St. Paul's",54606,CLASSIC,3s,3923,2024-04-02 17:13:00,2024-04-02 17:13:00
138291772,2024-04-02,963,"Bankside Mix, Bankside",2024-04-02,960,"Hop Exchange, The Borough",22791,CLASSIC,2m 51s,171514,2024-04-02 17:09:00,2024-04-02 17:12:00
138291652,2024-04-02,1002,"Holy Trinity Brompton, Knightsbridge",2024-04-02,1002,"Holy Trinity Brompton, Knightsbridge",58328,CLASSIC,31m 51s,1911642,2024-04-02 17:06:00,2024-04-02 17:38:00
138291620,2024-04-02,986,"Finsbury Library , Finsbury",2024-04-02,995,"Little Argyll Street, West End",56079,CLASSIC,18m 47s,1127275,2024-04-02 17:05:00,2024-04-02 17:24:00
138291582,2024-04-02,968,"Warwick Row, Westminster",2024-04-02,968,"Warwick Row, Westminster",50249,CLASSIC,1h 25m 18s,5118392,2024-04-02 17:04:00,2024-04-02 18:29:00
138291509,2024-04-02,975,"Theobald's Road , Holborn",2024-04-02,1008,"Hatton Wall, Holborn",52832,CLASSIC,3m 30s,210747,2024-04-02 17:02:00,2024-04-02 17:05:00
138291524,2024-04-02,989,"Murray Grove , Hoxton",2024-04-02,964,"Bath Street, St. Luke's",21829,CLASSIC,5m 22s,322244,2024-04-02 17:02:00,2024-04-02 17:07:00
138291205,2024-04-02,960,"Hop Exchange, The Borough",2024-04-02,998,"Lollard Street, Vauxhall",58832,CLASSIC,13m 45s,825333,2024-04-02 16:52:00,2024-04-02 17:05:00
138291091,2024-04-02,978,"Russell Square Station, Bloomsbury",2024-04-02,1009,"Taviton Street, Bloomsbury",54837,CLASSIC,3m 33s,213597,2024-04-02 16:48:00,2024-04-02 16:51:00
138291127,2024-04-02,996,"Borough High Street, The Borough",2024-04-02,996,"Borough High Street, The Borough",24274,CLASSIC,45m 56s,2756335,2024-04-02 16:49:00,2024-04-02 17:35:00
138290995,2024-04-02,963,"Bankside Mix, Bankside",2024-04-02,960,"Hop Exchange, The Borough",40040,CLASSIC,2m 48s,168528,2024-04-02 16:44:00,2024-04-02 16:47:00
138290947,2024-04-02,975,"Theobald's Road , Holborn",2024-04-02,1008,"Hatton Wall, Holborn",57978,CLASSIC,2m 12s,132186,2024-04-02 16:42:00,2024-04-02 16:44:00
138290850,2024-04-02,975,"Theobald's Road , Holborn",2024-04-02,984,"Finsbury Circus, Liverpool Street",54319,CLASSIC,10m 4s,604220,2024-04-02 16:38:00,2024-04-02 16:48:00
138290872,2024-04-02,1003,"Chapel Place, Marylebone",2024-04-02,1011,"Argyle Street, Kings Cross",59438,CLASSIC,12m 18s,738266,2024-04-02 16:39:00,2024-04-02 16:51:00
138290745,2024-04-02,969,"Gower Place , Euston",2024-04-02,1011,"Argyle Street, Kings Cross",53899,CLASSIC,4m 14s,254532,2024-04-02 16:34:00,2024-04-02 16:38:00
138290750,2024-04-02,963,"Bankside Mix, Bankside",2024-04-02,1004,"Doric Way , Somers Town",59831,CLASSIC,18m 57s,1137166,2024-04-02 16:34:00,2024-04-02 16:53:00
138290669,2024-04-02,978,"Russell Square Station, Bloomsbury",2024-04-02,988,"Great Russell Street, Bloomsbury",53865,CLASSIC,9m 54s,594994,2024-04-02 16:31:00,2024-04-02 16:41:00
